tu_id	speaker	start	end	parent_tu_id	text
1183	??_trad	1802.660	1803.120	1182	
1185	PST120_trad	1803.423	1805.820	1184	
1187	PST118_trad	1805.980	1807.410	1186	ma cos'è la piantaggine?
1189	PST119_trad	1808.020	1809.830	1188	la piantaggine e una pianta
1191	PST120_trad	1810.000	1811.270	1190	piantaggine
1194	PST120_trad	1812.930	1814.720	1193	è il pomodoro verde aurora
1201	PST120_trad	1821.570	1822.484	1200	o pianta
1204	PST120_trad	1823.580	1825.830	1203	neanche sai cos'è la piantaggine
1208	PST119_trad	1829.160	1831.270	1207	no io sapevo la piantaggine
1212	PST120_trad	1834.090	1835.350	1211	guarda guarda questa
1214	PST118_trad	1835.536	1836.588	1213	è camomilla
1218	PST120_trad	1841.390	1847.140	1217	l'hai preso tu per te
1220	PST119_trad	1842.550	1844.990	1219	ma dove l'hai trovato dove dove
1224	PST119_trad	1849.546	1852.050	1223	io so che è finito di piantaggine
1226	PST120_trad	1852.195	1853.435	1225	l'hai bevuto tu tutto
1228	PST119_trad	1853.480	1855.440	1227	tu l'hai bevuto tutto non io
1230	PST119_trad	1855.465	1857.785	1229	sapevo che è finito
1232	PST120_trad	1858.080	1859.860	1231	l'ho visto da qualche parte l'ho visto
1234	PST119_trad	1859.925	1862.825	1233	chissà quando l'hai visto tu
1236	PST119_trad	1862.950	1864.300	1235	chissà quando l'hai visto
1238	PST119_trad	1866.110	1867.348	1237	non  l'hai visto ora
